nur	ein	-8.636332
geht	ihm	-8.636984
war	nicht	-8.638943
ja	mir	-8.639596
ist	damit	-8.640251
ich	tue	-8.640251
entschuldige	mich	-8.642216
denn	nicht	-8.643528
mich	raus	-8.644842
mussen	gehen	-8.646158
oh	bitte	-8.646817
ich	machen	-8.646817
sie	gesehen	-8.647476
guter	junge	-8.648795
oh	ich	-8.648795
mir	sehr	-8.650116
sehr	leid	-8.650116
liebe	sie	-8.650777
bis	gleich	-8.652101
mir	ein	-8.653426
ein	vergnugen	-8.653426
schauen	sie	-8.655417
euer	ehren	-8.658079
bin	mir	-8.660079
gefallt	es	-8.660079
sie	meinen	-8.662753
kommt	nicht	-8.663423
ja	sehr	-8.664093
mit	euch	-8.664763
mein	bruder	-8.670143
meine	tochter	-8.672844
fur	wen	-8.673520
du	recht	-8.674197
so	einfach	-8.674875
es	gibt	-8.676230
wo	wollen	-8.677588
ja	okay	-8.678948
muss	jetzt	-8.679628
dir	nicht	-8.679628
kenne	sie	-8.679628
woher	soll	-8.680309
spat	dran	-8.680309
ich	geh	-8.680309
wie	immer	-8.680991
geht	das	-8.681673
sieht	aus	-8.682355
kann	nichts	-8.683721
was	sie	-8.684405
ich	reinkommen	-8.685089
ich	getan	-8.685774
du	verstehst	-8.686459
ist	kein	-8.688517
nein	tut	-8.691268
hier	druben	-8.691957
sie	vor	-8.695409
das	tun	-8.695409
seht	euch	-8.697486
klar	doch	-8.697486
denke	nicht	-8.697486
ihr	gut	-8.697486
das	meine	-8.697486
meine	ich	-8.697486
ist	perfekt	-8.698179
ihn	gesehen	-8.698179
also	was	-8.698179
ich	versuche	-8.699567
versuche	es	-8.699567
einen	gefallen	-8.699567
sicher	nicht	-8.700262
schwore	es	-8.700957
wo	gehen	-8.700957
so	wie	-8.701653
mach	weiter	-8.704440
ihn	nicht	-8.707235
bestimmt	nicht	-8.707935
ganz	und	-8.709337
und	gar	-8.709337
wir	hin	-8.710740
weißt	schon	-8.711443
eine	gute	-8.714963
dich	nichts	-8.721330
mir	wirklich	-8.722040
wirklich	leid	-8.722040
das	gemacht	-8.724885
du	so	-8.725597
ihr	was	-8.726311
