que	quero	-8.478766
me	licenca	-8.479011
desculpe	senhor	-8.479256
divirtam	se	-8.479502
isso	impossivel	-8.481959
estou	pronto	-8.482698
porque	eu	-8.482698
volta	aqui	-8.483437
para	ai	-8.483437
como	vais	-8.488873
meu	senhor	-8.489369
deixa	em	-8.489617
ora	ora	-8.489617
por	ali	-8.489865
ela	tem	-8.490113
nao	meu	-8.490857
que	ha	-8.493094
foi	bom	-8.495336
ola	rapazes	-8.495835
do	carro	-8.496334
as	armas	-8.496584
pelo	que	-8.499334
para	dentro	-8.499584
por	exemplo	-8.501088
de	cima	-8.504354
cima	de	-8.504354
levem	no	-8.505361
tempo	para	-8.505865
que	houve	-8.507631
espera	aqui	-8.507883
mata	lo	-8.507883
ve	isto	-8.508136
la	em	-8.508641
qual	seu	-8.509652
uma	pena	-8.509905
te	disso	-8.510918
temos	aqui	-8.511171
nao	gosto	-8.511678
que	estamos	-8.512185
que	surpresa	-8.513200
precisa	de	-8.514470
correr	bem	-8.514470
te	parece	-8.514725
vais	ver	-8.515488
ajuda	la	-8.515488
que	vou	-8.515997
uma	piada	-8.518036
vira	te	-8.520078
raio	isto	-8.520846
larga	arma	-8.521357
podes	ir	-8.525461
para	aquilo	-8.527777
ela	disse	-8.529324
nao	aguento	-8.529840
entra	no	-8.532683
por	ai	-8.532683
quem	disse	-8.533719
boa	pergunta	-8.536054
foi	minha	-8.536314
sobre	isso	-8.536834
de	todo	-8.537614
vez	nao	-8.537614
para	cama	-8.537874
vou	tentar	-8.538394
acredita	em	-8.541524
favor	por	-8.542307
que	es	-8.542569
onde	arranjaste	-8.543353
assim	esta	-8.544139
abra	porta	-8.546761
como	tu	-8.550970
se	de	-8.555462
estou	fazer	-8.555462
temos	muito	-8.557848
que	querem	-8.558911
ligo	te	-8.559974
vamos	dar	-8.560240
por	deus	-8.561039
so	uma	-8.561039
mesma	coisa	-8.561838
tens	fome	-8.562371
foi	ele	-8.563172
estas	doido	-8.566915
casa	de	-8.566915
de	banho	-8.566915
eu	lembro	-8.567719
que	maravilha	-8.568524
desta	vez	-8.568792
vamos	comecar	-8.569060
estas	maluco	-8.569597
da	minha	-8.569866
esquece	isso	-8.572826
me	ajude	-8.572826
de	joelhos	-8.573365
segue	me	-8.574444
quem	aquele	-8.574714
se	trata	-8.575794
pronto	pronto	-8.577417
para	chao	-8.577959
muito	engracado	-8.579314
para	fora	-8.579585
pelo	amor	-8.580400
uma	longa	-8.580671
longa	historia	-8.580671
pare	com	-8.581486
tu	eu	-8.581758
quer	saber	-8.581758
disse	ele	-8.582030
sinto	me	-8.582302
nao	vamos	-8.582574
ha	muito	-8.585299
toda	gente	-8.585299
mais	rapido	-8.586391
estas	mentir	-8.586937
estar	aqui	-8.587211
nao	vi	-8.587758
certeza	que	-8.588031
esta	funcionar	-8.588305
fazemos	agora	-8.591594
eu	levo	-8.591594
linda	menina	-8.593793
saia	daqui	-8.594344
suponho	que	-8.594344
bem	eu	-8.595170
vai	fazer	-8.597377
de	novo	-8.598206
se	preocupem	-8.598759
ela	nao	-8.599035
deves	estar	-8.600696
esta	dizer	-8.605975
alguem	me	-8.607369
isso	quer	-8.608485
esqueci	me	-8.608764
tinha	razao	-8.608764
nao	ainda	-8.609603
ela	vai	-8.609882
os	meus	-8.610722
olhes	para	-8.616898
que	raios	-8.619718
as	vezes	-8.620566
pronto	esta	-8.621131
vossa	majestade	-8.622829
fazer	nada	-8.623113
ver	isto	-8.623396
faca	favor	-8.624247
sem	tempo	-8.624530
dizes	isso	-8.625666
nao	conheco	-8.625950
perdoa	me	-8.628511
onde	ele	-8.629651
tenha	um	-8.632508
fico	bem	-8.632794
nunca	mais	-8.633080
esta	meu	-8.633366
estas	linda	-8.635085
disse	nada	-8.635946
por	tudo	-8.637957
pensas	que	-8.638245
ele	foi	-8.639684
ele	meu	-8.642281
ele	fazer	-8.643437
se	sente	-8.644305
tua	falta	-8.644305
lembra	se	-8.646333
nada	mal	-8.647203
meu	amigo	-8.647203
conta	me	-8.648365
eu	digo	-8.649819
para	quem	-8.651567
consigo	ver	-8.651859
tenho	tempo	-8.653026
as	maos	-8.653318
sai	do	-8.653610
mais	um	-8.655072
bem	vindos	-8.657122
ei	ei	-8.661529
todos	bem	-8.662413
de	ser	-8.662413
esta	ouvir	-8.662707
tenha	calma	-8.664478
estava	la	-8.665069
peco	imensa	-8.665956
imensa	desculpa	-8.665956
uma	volta	-8.666251
preparem	se	-8.668028
por	ti	-8.669214
me	diga	-8.671294
que	sabe	-8.672484
nao	serio	-8.674868
tudo	que	-8.674868
sem	problemas	-8.676661
eu	ajudo	-8.676661
uma	ordem	-8.678156
mais	depressa	-8.678755
ah	nao	-8.679655
que	quiseres	-8.680855
isso	uma	-8.681756
minha	nossa	-8.683560
anda	vamos	-8.685368
esta	louco	-8.685670
no	daqui	-8.685670
largue	arma	-8.687481
vejo	nada	-8.688086
como	correu	-8.689902
para	aqui	-8.690205
que	fez	-8.691114
vejam	so	-8.692936
ate	mais	-8.694456
maos	ao	-8.695370
quem	me	-8.696284
me	dera	-8.696284
queres	uma	-8.696589
um	bocadinho	-8.697504
faz	isso	-8.697809
esta	minha	-8.698115
sem	problema	-8.699643
deus	nao	-8.699643
por	onde	-8.700561
acalmem	se	-8.701787
isso	fantastico	-8.702400
uma	ambulancia	-8.702400
de	verdade	-8.704242
estas	perceber	-8.705472
quem	esse	-8.706704
ir	embora	-8.709789
fica	comigo	-8.711336
fecha	os	-8.711955
escuta	me	-8.715367
quem	diria	-8.715678
porque	fizeste	-8.719103
minha	palavra	-8.719415
deixa	ir	-8.720976
fecha	porta	-8.721289
mais	nada	-8.721289
que	tipo	-8.721289
fica	com	-8.721602
estava	brincar	-8.722540
bom	homem	-8.722540
hoje	nao	-8.723166
eu	mato	-8.723480
as	coisas	-8.724106
aguenta	te	-8.724420
voce	sabe	-8.724733
nao	matei	-8.725047
esta	optimo	-8.726303
tudo	pronto	-8.726303
estou	optima	-8.728190
pode	fazer	-8.728190
isto	de	-8.729135
passa	com	-8.730080
tens	um	-8.731974
aposto	que	-8.732290
sim	sr	-8.734188
eu	faca	-8.734505
de	um	-8.735139
vai	em	-8.737360
estas	olhar	-8.737678
um	homem	-8.739586
nao	exactamente	-8.744053
deixa	te	-8.744053
busca	lo	-8.744693
me	entrar	-8.747577
ser	divertido	-8.748540
certeza	disso	-8.750148
foi	nada	-8.751113
nao	entendes	-8.751758
bem	vinda	-8.753048
da	sua	-8.754016
esta	quase	-8.754339
que	sair	-8.754662
vem	aqui	-8.755309
importas	te	-8.755633
certo	certo	-8.756604
minha	vez	-8.756604
de	especial	-8.756604
vou	sair	-8.757251
dizer	te	-8.757251
com	isto	-8.760497
bem	assim	-8.760822
falar	de	-8.761473
quem	eu	-8.761473
os	outros	-8.761798
quem	sou	-8.762775
de	desligar	-8.763427
qual	plano	-8.766366
bem	sim	-8.768658
se	por	-8.769642
nao	nem	-8.770626
aqui	estamos	-8.773257
ate	ja	-8.773916
esta	viva	-8.773916
de	uma	-8.774905
foi	agora	-8.775235
nao	para	-8.776555
podemos	ir	-8.777216
la	para	-8.779202
prazer	conhece	-8.779533
solta	me	-8.780196
nao	tive	-8.782519
estou	trabalhar	-8.784182
minha	mulher	-8.784848
que	devo	-8.785182
devo	fazer	-8.785182
seu	nome	-8.785848
bem	tudo	-8.787851
esta	errado	-8.788185
esta	acontecendo	-8.788519
mostrar	te	-8.788519
